reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,79,2,11,t,1.3015998839982785,None,11,2,79,5,333.04304210998816,,333.0322032969998,333.04304210998816,334.0245266569982,334.0245266569982,334.0417217659997,335.3331269189948,t,1.3015998839982785,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
49,60,89,80,3,11,l,2.0455298279994167,None,11,3,80,4,335.34721653998713,,335.3369271059928,335.34721653998713,336.33224849599355,336.33224849599355,336.3419229489955,338.38561763499456,l,2.0455298279994167,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
11,30,7,81,4,11,l,0.6913644580054097,None,11,4,81,0,338.4005953149899,,338.39145397298853,338.4005953149899,339.38221575198986,339.38221575198986,339.4000802709925,340.0783713529963,l,0.6913644580054097,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
40,55,62,82,5,11,t,2.731963330996223,None,11,5,82,3,340.09505372199055,,340.08404699599487,340.09505372199055,341.0905794859864,341.0905794859864,341.1081629909895,343.8437949109939,t,2.731963330996223,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
78,80,162,83,6,11,t,1.705302689995733,None,11,6,83,6,343.8613523929962,,343.8490581399965,343.8613523929962,344.8412226839864,344.8412226839864,344.8584332219907,346.5530254309997,t,1.705302689995733,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
15,35,13,84,0,12,l,1.3372403539979132,None,12,0,84,1,346.5697016349877,,346.55824544599454,346.5697016349877,347.5489739399927,347.5489739399927,347.59230538099655,348.9104763799987,l,1.3372403539979132,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
27,50,21,85,1,12,l,2.526543758009211,None,12,1,85,2,348.9280857099948,,348.9157795459905,348.9280857099948,349.90782942700025,349.90782942700025,349.92415471699496,352.44448379898677,l,2.526543758009211,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
78,80,162,86,2,12,t,1.4144517130043823,None,12,2,86,6,352.4593254729989,,352.4484521239938,352.4593254729989,353.44152274199587,353.44152274199587,353.45819360799214,354.86098752199905,t,1.4144517130043823,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
40,55,62,87,3,12,t,3.807532574996003,None,12,3,87,3,354.87829257799604,,354.8666521059931,354.87829257799604,355.85820714899455,355.85820714899455,355.8903393149958,359.66851487099484,t,3.807532574996003,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
11,30,7,88,4,12,l,0.9077838369994424,None,12,4,88,0,359.6860226239951,,359.6747908469988,359.6860226239951,360.6653331469861,360.6653331469861,360.68562904199644,361.576877702988,l,0.9077838369994424,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
67,75,119,89,5,12,t,1.5796910710050724,None,12,5,89,5,361.59370807198866,,361.58159407299536,361.59370807198866,362.5902696939884,362.5902696939884,362.6080207169871,364.17685634599184,t,1.5796910710050724,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
49,60,89,90,6,12,t,7.760924818998319,None,12,6,90,4,364.1921256279893,,364.18180131999543,364.1921256279893,365.17406592000043,365.17406592000043,365.19167799099523,372.94455042599293,t,7.760924818998319,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
67,75,119,91,0,13,t,2.720615734011517,None,13,0,91,5,372.96031928400043,,372.9487948659953,372.96031928400043,373.94161594699835,373.94161594699835,373.95950563299994,376.6689908369881,t,2.720615734011517,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
49,60,89,92,1,13,t,1.5902027849951992,None,13,1,92,4,376.68513283399807,,376.67463051299274,376.68513283399807,377.66513347999717,377.66513347999717,377.69080677299644,379.26224580399867,t,1.5902027849951992,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
15,35,13,93,2,13,l,0.6704249899921706,None,13,2,93,1,379.2767947999964,,379.2664271419926,379.2767947999964,380.25714414499816,380.25714414499816,380.2839795669861,380.9419327189971,l,0.6704249899921706,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
40,55,62,94,3,13,t,1.1912810639914824,None,13,3,94,3,380.9573810239963,,380.9469540239952,380.9573810239963,381.9416683259915,381.9416683259915,381.9496575749945,383.1368120499974,t,1.1912810639914824,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
78,80,162,95,4,13,t,4.299870839997311,None,13,4,95,6,383.1540233259875,,383.14239614398684,383.1540233259875,384.13204269399284,384.13204269399284,384.17466555799183,388.43553441399126,t,4.299870839997311,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
27,50,21,96,5,13,l,1.3661076980060898,None,13,5,96,2,388.452412188999,,388.4417530849896,388.452412188999,389.43241982099426,389.43241982099426,389.4574882140005,390.8014992059907,l,1.3661076980060898,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
11,30,7,97,6,13,l,0.9145091819955269,None,13,6,97,0,390.8170658579911,,390.8069766499975,390.8170658579911,391.80740567398607,391.80740567398607,391.81537107798795,392.7430741299904,l,0.9145091819955269,None,216036,001,2024-11-16_12h54.19.427,DelayDiscountingExperiment,2024.2.1,80.52199640290294,2024-11-16 12h54.33.110585 +0530,
