thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
131,0,131,[-0.09],[0.3883333333333333],[1],[0],[0],[1.0967802720006148],['target'],131,0,131,0,207.2881071820011,,10,207.27361374099928,207.2881071820011,207.2881071820011,0.027889084001799347,208.37078091299918,[-0.09],[0.3883333333333333],[1],[0],[0],[1.0967802720006148],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
132,0,132,[-0.11666666666666667],[-0.41833333333333333],[1],[0],[0],[1.8558650790000684],['target'],132,0,132,0,208.41456147600184,,10,208.40017442200042,208.41456147600184,208.41456147600184,0.029246564001368824,210.2564902640006,[-0.11666666666666667],[-0.41833333333333333],[1],[0],[0],[1.8558650790000684],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
133,0,133,[-0.28],[-0.25],[1],[0],[0],[1.2807827860015095],['target'],133,0,133,0,210.2814226900009,,5,210.27174627800196,210.2814226900009,210.2814226900009,0.015104827001778176,211.5530119649993,[-0.28],[-0.25],[1],[0],[0],[1.2807827860015095],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
134,0,134,[-0.03666666666666667],[0.4483333333333333],[1],[0],[0],[1.362882985999022],['target'],134,0,134,0,211.59449123000013,,10,211.58013834899975,211.59449123000013,211.59449123000013,0.027003450002666796,212.94360151500223,[-0.03666666666666667],[0.4483333333333333],[1],[0],[0],[1.362882985999022],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
135,0,135,[0.26166666666666666],[0.26],[1],[0],[0],[0.9632462619993021],['target'],135,0,135,0,212.96887025099932,,5,212.95847238200076,212.96887025099932,212.96887025099932,0.014712895001139259,213.92229399200005,[0.26166666666666666],[0.26],[1],[0],[0],[0.9632462619993021],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
136,0,136,[-0.03833333333333333],[0.26166666666666666],[1],[0],[0],[1.1330260100003215],['target'],136,0,136,0,213.96519415700095,,10,213.95081172999926,213.96519415700095,213.96519415700095,0.028379666000546422,215.08433134500228,[-0.03833333333333333],[0.26166666666666666],[1],[0],[0],[1.1330260100003215],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
137,0,137,[0.37833333333333335],[-0.15166666666666667],[1],[0],[0],[1.980202430000645],['target'],137,0,137,0,215.10916278900186,,5,215.09969209100018,215.10916278900186,215.10916278900186,0.01522808099980466,217.08043463600188,[0.37833333333333335],[-0.15166666666666667],[1],[0],[0],[1.980202430000645],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
138,0,138,[-0.4583333333333333],[-0.2633333333333333],[1],[0],[0],[1.7276877570002398],['target'],138,0,138,0,217.1042724430008,,5,217.09426925200023,217.1042724430008,217.1042724430008,0.013711182000406552,218.8224843120006,[-0.4583333333333333],[-0.2633333333333333],[1],[0],[0],[1.7276877570002398],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
139,0,139,[-0.44666666666666666],[-0.17],[1],[0],[0],[1.554478886002471],['target'],139,0,139,0,218.84824783600197,,5,218.8381635879996,218.84824783600197,218.84824783600197,0.015505261999351205,220.39340436299972,[-0.44666666666666666],[-0.17],[1],[0],[0],[1.554478886002471],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
140,0,140,[-0.06166666666666667],[0.45166666666666666],[1],[0],[0],[2.0582250660008867],['target'],140,0,140,0,220.41974017300163,,5,220.40953294700012,220.41974017300163,220.41974017300163,0.01586018699890701,222.46821070200167,[-0.06166666666666667],[0.45166666666666666],[1],[0],[0],[2.0582250660008867],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
141,0,141,[0.435],[0.28],[1],[0],[0],[1.3145626229998015],['target'],141,0,141,0,222.50916553199932,,10,222.4948645910008,222.50916553199932,222.50916553199932,0.02652156600015587,223.80995475700183,[0.435],[0.28],[1],[0],[0],[1.3145626229998015],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
142,0,142,[0.06333333333333334],[0.34833333333333333],[1],[0],[0],[0.9649489529983839],['target'],142,0,142,0,223.83495977100029,,5,223.8248057640012,223.83495977100029,223.83495977100029,0.014700021001772257,224.79017122400182,[0.06333333333333334],[0.34833333333333333],[1],[0],[0],[0.9649489529983839],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
143,0,143,[-0.35333333333333333],[-0.33666666666666667],[1],[0],[0],[1.8154610069977934],['target'],143,0,143,0,224.81493937599953,,5,224.80467214000237,224.81493937599953,224.81493937599953,0.014371463999850675,226.62060988200028,[-0.35333333333333333],[-0.33666666666666667],[1],[0],[0],[1.8154610069977934],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
144,0,144,[-0.165],[-0.03166666666666667],[1],[0],[0],[1.537595510999381],['target'],144,0,144,0,226.645128174001,,5,226.6355481190003,226.645128174001,226.645128174001,0.014815541002462851,228.17373153399967,[-0.165],[-0.03166666666666667],[1],[0],[0],[1.537595510999381],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
145,0,145,[-0.025],[0.23333333333333334],[1],[0],[0],[1.1914947149998625],['target'],145,0,145,0,228.19991221300006,,5,228.18994283400025,228.19991221300006,228.19991221300006,0.016008209000574425,229.38195956300115,[-0.025],[0.23333333333333334],[1],[0],[0],[1.1914947149998625],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
146,0,146,[0.47333333333333333],[0.13833333333333334],[1],[0],[0],[1.4608822730006068],['target'],146,0,146,0,229.40794490900225,,5,229.39683641100055,229.40794490900225,229.40794490900225,0.014757313998416066,230.8582247350023,[0.47333333333333333],[0.13833333333333334],[1],[0],[0],[1.4608822730006068],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
147,0,147,[-0.135],[0.25833333333333336],[1],[0],[0],[1.63729998800045],['target'],147,0,147,0,230.89929097700224,,10,230.88515069999994,230.89929097700224,230.89929097700224,0.02677084099923377,232.52286500600167,[-0.135],[0.25833333333333336],[1],[0],[0],[1.63729998800045],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
148,0,148,[-0.2966666666666667],[0.18],[1],[0],[0],[1.0789434809994418],['target'],148,0,148,0,232.5470444470011,,5,232.5369387230021,232.5470444470011,232.5470444470011,0.01391522600169992,233.61657312600073,[-0.2966666666666667],[0.18],[1],[0],[0],[1.0789434809994418],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
149,0,149,[0.21166666666666667],[-0.3333333333333333],[1],[0],[0],[1.4724316920001002],['target'],149,0,149,0,233.64362785100093,,5,233.63361648000136,233.64362785100093,233.64362785100093,0.016877445003046887,235.10661744900062,[0.21166666666666667],[-0.3333333333333333],[1],[0],[0],[1.4724316920001002],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
150,0,150,[0.47],[0.17166666666666666],[1],[0],[0],[1.2735102509977878],['target'],150,0,150,0,235.13538129600056,,5,235.12393766099922,235.13538129600056,235.13538129600056,0.017115172999183415,236.39793793699937,[0.47],[0.17166666666666666],[1],[0],[0],[1.2735102509977878],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
151,0,151,[0.325],[0.18166666666666667],[1],[0],[0],[1.0430947580025531],['target'],151,0,151,0,236.42382383600125,,5,236.41324797100242,236.42382383600125,236.42382383600125,0.015162384002906037,237.45679701600238,[0.325],[0.18166666666666667],[1],[0],[0],[1.0430947580025531],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
152,0,152,[-0.16833333333333333],[0.115],[1],[0],[0],[1.243364459998702],['target'],152,0,152,0,237.48182734299917,,5,237.47246991499924,237.48182734299917,237.48182734299917,0.015509881999605568,238.71624412800156,[-0.16833333333333333],[0.115],[1],[0],[0],[1.243364459998702],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
153,0,153,[0.3566666666666667],[0.023333333333333334],[1],[0],[0],[1.2301536359991587],['target'],153,0,153,0,238.74013781599933,,5,238.7305573449994,238.74013781599933,238.74013781599933,0.014194327999575762,239.96108888100207,[0.3566666666666667],[0.023333333333333334],[1],[0],[0],[1.2301536359991587],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
154,0,154,[0.4683333333333333],[-0.21333333333333335],[1],[0],[0],[1.7876155319972895],['target'],154,0,154,0,240.00456511000084,,10,239.9887627900025,240.00456511000084,240.00456511000084,0.027546450000954792,241.77684677400248,[0.4683333333333333],[-0.21333333333333335],[1],[0],[0],[1.7876155319972895],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
155,0,155,[0.09833333333333333],[-0.08],[1],[0],[0],[1.0661671989983006],['target'],155,0,155,0,241.80178300999978,,5,241.7916000030018,241.80178300999978,241.80178300999978,0.01460218200008967,242.8581964110017,[0.09833333333333333],[-0.08],[1],[0],[0],[1.0661671989983006],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
156,0,156,[0.245],[-0.39166666666666666],[1],[0],[0],[1.8935721840025508],['target'],156,0,156,0,242.89914311400207,,10,242.88445685800252,242.89914311400207,242.89914311400207,0.026132282000617124,244.7784094660019,[0.245],[-0.39166666666666666],[1],[0],[0],[1.8935721840025508],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
157,0,157,[0.415],[-0.29],[1],[0],[0],[1.0516036250010075],['target'],157,0,157,0,244.80316913999923,,5,244.79351637400032,244.80316913999923,244.80316913999923,0.01495523899939144,245.84562423900206,[0.415],[-0.29],[1],[0],[0],[1.0516036250010075],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
158,0,158,[-0.165],[-0.27166666666666667],[1],[0],[0],[1.2996728809994238],['target'],158,0,158,0,245.88944170800096,,10,245.8747986590024,245.88944170800096,245.88944170800096,0.02905314800227643,247.17498547300056,[-0.165],[-0.27166666666666667],[1],[0],[0],[1.2996728809994238],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
159,0,159,[0.15333333333333332],[-0.44333333333333336],[1],[0],[0],[2.3592496940000274],['target'],159,0,159,0,247.21631660799903,,10,247.20231089600202,247.21631660799903,247.21631660799903,0.027167257001565304,249.56203902500056,[0.15333333333333332],[-0.44333333333333336],[1],[0],[0],[2.3592496940000274],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
160,0,160,[-0.21833333333333332],[-0.30666666666666664],[1],[0],[0],[2.5903949280000234],['target'],160,0,160,0,249.6066174330008,,10,249.59194714600017,249.6066174330008,249.6066174330008,0.029719939000642626,252.18279663700014,[-0.21833333333333332],[-0.30666666666666664],[1],[0],[0],[2.5903949280000234],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
161,0,161,[0.045],[0.195],[1],[0],[0],[1.2141022180003347],['target'],161,0,161,0,252.20824861800065,,5,252.19834006300152,252.20824861800065,252.20824861800065,0.015364435999799753,253.41302116800216,[0.045],[0.195],[1],[0],[0],[1.2141022180003347],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
162,0,162,[0.405],[0.14333333333333334],[1],[0],[0],[1.144155829999363],['target'],162,0,162,0,253.45503277399985,,10,253.4412004750011,253.45503277399985,253.45503277399985,0.02801582499887445,254.58587011000054,[0.405],[0.14333333333333334],[1],[0],[0],[1.144155829999363],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
163,0,163,[0.4866666666666667],[-0.24],[1],[0],[0],[1.4547407319987542],['target'],163,0,163,0,254.6138201290014,,5,254.6003683400013,254.6138201290014,254.6138201290014,0.014339486999233486,256.0555530140009,[0.4866666666666667],[-0.24],[1],[0],[0],[1.4547407319987542],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
164,0,164,[-0.145],[0.26666666666666666],[1],[0],[0],[1.3088815749979403],['target'],164,0,164,0,256.0962363889994,,10,256.081640643999,256.0962363889994,256.0962363889994,0.02596432100108359,257.39092781400177,[-0.145],[0.26666666666666666],[1],[0],[0],[1.3088815749979403],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
165,0,165,[0.14666666666666667],[0.01],[1],[0],[0],[1.8693055709991313],['target'],165,0,165,0,257.43261658900155,,10,257.418996411001,257.43261658900155,257.43261658900155,0.027900195000256645,259.2886946309991,[0.14666666666666667],[0.01],[1],[0],[0],[1.8693055709991313],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
166,0,166,[0.3],[-0.44333333333333336],[1],[0],[0],[2.674000593000528],['target'],166,0,166,0,259.33120954699916,,10,259.3166377100024,259.33120954699916,259.33120954699916,0.027789462001237553,261.99121554500016,[0.3],[-0.44333333333333336],[1],[0],[0],[2.674000593000528],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
167,0,167,[-0.013333333333333334],[0.2783333333333333],[1],[0],[0],[1.3322365339990938],['target'],167,0,167,0,262.0166796379999,,5,262.00601704400106,262.0166796379999,262.0166796379999,0.014632415997766657,263.33865011300077,[-0.013333333333333334],[0.2783333333333333],[1],[0],[0],[1.3322365339990938],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
168,0,168,[0.15166666666666667],[0.37],[1],[0],[0],[1.3162489460009965],['target'],168,0,168,0,263.38245325800017,,10,263.36800440300067,263.38245325800017,263.38245325800017,0.02922451400081627,264.6848064040023,[0.15166666666666667],[0.37],[1],[0],[0],[1.3162489460009965],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
169,0,169,[-0.37333333333333335],[0.21333333333333335],[1],[0],[0],[1.15171917400221],['target'],169,0,169,0,264.70786035900164,,5,264.69876225900225,264.70786035900164,264.70786035900164,0.013804168000206118,265.8510738389996,[-0.37333333333333335],[0.21333333333333335],[1],[0],[0],[1.15171917400221],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
170,0,170,[-0.3283333333333333],[-0.01],[1],[0],[0],[1.0296701830011443],['target'],170,0,170,0,265.8755203860019,,5,265.8659633850002,265.8755203860019,265.8755203860019,0.014763889001187636,266.896036088001,[-0.3283333333333333],[-0.01],[1],[0],[0],[1.0296701830011443],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
171,0,171,[0.2783333333333333],[0.4116666666666667],[1],[0],[0],[1.7080423870029335],['target'],171,0,171,0,266.92101972399905,,5,266.9103133770004,266.92101972399905,266.92101972399905,0.014129080998827703,268.6187381740019,[0.2783333333333333],[0.4116666666666667],[1],[0],[0],[1.7080423870029335],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
172,0,172,[-0.023333333333333334],[-0.36333333333333334],[1],[0],[0],[1.5419674559998384],['target'],172,0,172,0,268.6429194449993,,5,268.63250627800153,268.6429194449993,268.6429194449993,0.013644047998241149,270.1749845250015,[-0.023333333333333334],[-0.36333333333333334],[1],[0],[0],[1.5419674559998384],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
173,0,173,[0.41833333333333333],[-0.19833333333333333],[1],[0],[0],[1.885045078000985],['target'],173,0,173,0,270.19856263900147,,5,270.1892256530009,270.19856263900147,270.19856263900147,0.014119170999038033,272.0747559750016,[0.41833333333333333],[-0.19833333333333333],[1],[0],[0],[1.885045078000985],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
174,0,174,[-0.03666666666666667],[0.32166666666666666],[1],[0],[0],[1.9411208300007274],['target'],174,0,174,0,272.1002671060014,,5,272.09020680400135,272.1002671060014,272.1002671060014,0.015307420999306487,274.0318788629993,[-0.03666666666666667],[0.32166666666666666],[1],[0],[0],[1.9411208300007274],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
175,0,175,[-0.1],[0.16166666666666665],[1],[0],[0],[2.834728048001125],['target'],175,0,175,0,274.0734260140016,,10,274.05942580100236,274.0734260140016,274.0734260140016,0.02742201799992472,276.89457189300083,[-0.1],[0.16166666666666665],[1],[0],[0],[2.834728048001125],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
176,0,176,[-0.025],[-0.055],[1],[0],[0],[1.2542395119999128],['target'],176,0,176,0,276.9199986720014,,5,276.9093863859998,276.9199986720014,276.9199986720014,0.01465592999738874,278.16406316100256,[-0.025],[-0.055],[1],[0],[0],[1.2542395119999128],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
177,0,177,[-0.35333333333333333],[0.44],[1],[0],[0],[1.1978504969993082],['target'],177,0,177,0,278.18820236100146,,5,278.1780037230019,278.18820236100146,278.18820236100146,0.01379684499988798,279.3762364230024,[-0.35333333333333333],[0.44],[1],[0],[0],[1.1978504969993082],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
178,0,178,[-0.215],[0.2833333333333333],[1],[0],[0],[1.0288806629978353],['target'],178,0,178,0,279.41796783500104,,10,279.40337492000253,279.41796783500104,279.41796783500104,0.026998154000466457,280.43278170100166,[-0.215],[0.2833333333333333],[1],[0],[0],[1.0288806629978353],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
179,0,179,[0.22],[-0.20333333333333334],[1],[0],[0],[1.459760602996539],['target'],179,0,179,0,280.47575479700026,,10,280.4606431840002,280.47575479700026,280.47575479700026,0.027710592999937944,281.92081551700176,[0.22],[-0.20333333333333334],[1],[0],[0],[1.459760602996539],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
180,0,180,[-0.25333333333333335],[-0.25166666666666665],[1],[0],[0],[1.5972167760010052],['target'],180,0,180,0,281.9450422150003,,5,281.934896363,281.9450422150003,281.9450422150003,0.013916798998252489,283.5326431350004,[-0.25333333333333335],[-0.25166666666666665],[1],[0],[0],[1.5972167760010052],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
181,0,181,[-0.31833333333333336],[-0.41333333333333333],[1],[0],[0],[2.4615543600011733],['target'],181,0,181,0,283.58416544300053,,10,283.5651565049993,283.58416544300053,283.58416544300053,0.032274476001475705,286.0272621719996,[-0.31833333333333336],[-0.41333333333333333],[1],[0],[0],[2.4615543600011733],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
182,0,182,[0.45666666666666667],[0.2],[1],[0],[0],[2.42282910799986],['target'],182,0,182,0,286.06915435500196,,10,286.05507738600136,286.06915435500196,286.06915435500196,0.02764187000138918,288.4782996790018,[0.45666666666666667],[0.2],[1],[0],[0],[2.42282910799986],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
183,0,183,[-0.3466666666666667],[-0.31333333333333335],[1],[0],[0],[1.5032968669984257],['target'],183,0,183,0,288.52155860700077,,10,288.5069965360017,288.52155860700077,288.52155860700077,0.028542531999846688,290.01067801500176,[-0.3466666666666667],[-0.31333333333333335],[1],[0],[0],[1.5032968669984257],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
184,0,184,[0.2733333333333333],[0.38],[1],[0],[0],[1.469256921998749],['target'],184,0,184,0,290.05167312900085,,10,290.0375711400011,290.05167312900085,290.05167312900085,0.02673986599984346,291.5074798700007,[0.2733333333333333],[0.38],[1],[0],[0],[1.469256921998749],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
185,0,185,[-0.41],[0.255],[1],[0],[0],[1.1393589629988128],['target'],185,0,185,0,291.5320065519991,,5,291.5217440410015,291.5320065519991,291.5320065519991,0.014096186001552269,292.66162642100244,[-0.41],[0.255],[1],[0],[0],[1.1393589629988128],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
186,0,186,[0.35],[-0.32],[1],[0],[0],[1.4705447570013348],['target'],186,0,186,0,292.6868023749994,,5,292.6764777169992,292.6868023749994,292.6868023749994,0.014730973998666741,294.1473977120004,[0.35],[-0.32],[1],[0],[0],[1.4705447570013348],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
187,0,187,[-0.4683333333333333],[-0.3566666666666667],[1],[0],[0],[4.26463545000297],['target'],187,0,187,0,294.1884402889991,,10,294.1743679470019,294.1884402889991,294.1884402889991,0.02685038900017389,298.4394130190012,[-0.4683333333333333],[-0.3566666666666667],[1],[0],[0],[4.26463545000297],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
188,0,188,[-0.08],[-0.04],[1],[0],[0],[1.8501198589983687],['target'],188,0,188,0,298.481949265999,,10,298.4673105900001,298.481949265999,298.481949265999,0.027736028998333495,300.317872489999,[-0.08],[-0.04],[1],[0],[0],[1.8501198589983687],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
189,0,189,[0.255],[-0.245],[1],[0],[0],[1.8593003089990816],['target'],189,0,189,0,300.35871421900083,,10,300.3447500479997,300.35871421900083,300.35871421900083,0.0267045880027581,302.20449781999923,[0.255],[-0.245],[1],[0],[0],[1.8593003089990816],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
190,0,190,[0.485],[0.11666666666666667],[1],[0],[0],[1.342328478996933],['target'],190,0,190,0,302.2455822609991,,10,302.231564523001,302.2455822609991,302.2455822609991,0.02681507200031774,303.57432166900253,[0.485],[0.11666666666666667],[1],[0],[0],[1.342328478996933],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
191,0,191,[-0.22],[0.3016666666666667],[1],[0],[0],[1.3289464830013458],['target'],191,0,191,0,303.59929350699895,,5,303.58873031500116,303.59929350699895,303.59929350699895,0.014252509998186724,304.9180861490022,[-0.22],[0.3016666666666667],[1],[0],[0],[1.3289464830013458],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
192,0,192,[-0.09666666666666666],[-0.4583333333333333],[1],[0],[0],[2.1702084799981094],['target'],192,0,192,0,304.96005008000066,,10,304.9453762379999,304.96005008000066,304.96005008000066,0.027158979999512667,307.11611500300205,[-0.09666666666666666],[-0.4583333333333333],[1],[0],[0],[2.1702084799981094],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
193,0,193,[0.095],[-0.18833333333333332],[1],[0],[0],[1.2619833989992912],['target'],193,0,193,0,307.1597353830002,,10,307.14375100300094,307.1597353830002,307.1597353830002,0.027486964001582237,308.40624986400144,[0.095],[-0.18833333333333332],[1],[0],[0],[1.2619833989992912],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
194,0,194,[-0.3233333333333333],[-0.31666666666666665],[1],[0],[0],[1.0899383799987845],['target'],194,0,194,0,308.4482473570024,,10,308.4336006190024,308.4482473570024,308.4482473570024,0.02718132099835202,309.5240924940008,[-0.3233333333333333],[-0.31666666666666665],[1],[0],[0],[1.0899383799987845],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
195,0,195,[-0.45166666666666666],[0.14666666666666667],[1],[0],[0],[1.7666518770020048],['target'],195,0,195,0,309.54767038499995,,5,309.5380786700007,309.54767038499995,309.54767038499995,0.01381667900204775,311.3054751160016,[-0.45166666666666666],[0.14666666666666667],[1],[0],[0],[1.7666518770020048],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
196,0,196,[0.44333333333333336],[0.03166666666666667],[1],[0],[0],[1.5903503430017736],['target'],196,0,196,0,311.34790155000155,,10,311.3338114350008,311.34790155000155,311.34790155000155,0.028159929999674205,312.92472566500146,[0.44333333333333336],[0.03166666666666667],[1],[0],[0],[1.5903503430017736],['target'],705599,001,2024-10-10_13h39.22.626,VISUALSEARCH,2024.2.1,None,2024-10-10 13h43.58.343800 +0530,
