reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,82,5,11,l,1.5266696350008715,None,11,5,82,2,185.16374976899533,,185.15407568799856,185.16374976899533,186.1455778429954,186.1455778429954,186.16177776400582,187.69062398400274,l,1.5266696350008715,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,83,6,11,l,0.7504079339996679,None,11,6,83,1,187.70842995999556,,187.69625790299324,187.70842995999556,188.68772321099823,188.68772321099823,188.7038773880049,189.44342377899738,l,0.7504079339996679,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,84,0,12,l,0.5118865200056462,None,12,0,84,2,189.45886129999417,,189.44798895499844,189.45886129999417,190.4368506949977,190.4368506949977,190.45608844100207,190.9582375799946,l,0.5118865200056462,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,85,1,12,t,1.0113668539997889,None,12,1,85,5,190.97454931899847,,190.96281874200213,190.97454931899847,191.95523679400503,191.95523679400503,191.9738636779948,192.9910620169976,t,1.0113668539997889,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,86,2,12,l,0.9190100419946248,None,12,2,86,1,193.00814865999564,,192.99695158599934,193.00814865999564,193.98795308200351,193.98795308200351,194.0077736719977,194.92441558500286,l,0.9190100419946248,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,87,3,12,t,0.7477740199974505,None,12,3,87,3,194.9404086519935,,194.92963255899667,194.9404086519935,195.92102640599478,195.92102640599478,195.9384237350023,196.69016952899983,t,0.7477740199974505,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,88,4,12,l,1.0666798899910646,None,12,4,88,4,196.7065640439978,,196.695084010993,196.7065640439978,197.68762530699314,197.68762530699314,197.70629423299397,198.75760507199448,l,1.0666798899910646,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,89,5,12,t,0.748319825012004,None,12,5,89,6,198.77522350399522,,198.76236395600426,198.77522350399522,199.75432844700117,199.75432844700117,199.78755003500555,200.50915804599936,t,0.748319825012004,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,90,6,12,l,0.6165770579973469,None,12,6,90,0,200.5253397350025,,200.5136658840056,200.5253397350025,201.50474621000467,201.50474621000467,201.5218579640059,202.12526354000147,l,0.6165770579973469,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,91,0,13,l,1.1731828000047244,None,13,0,91,2,202.1426589150069,,202.1308570550027,202.1426589150069,203.12207387099625,203.12207387099625,203.14631944800203,204.30695330099843,l,1.1731828000047244,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,92,1,13,l,0.8015748220059322,None,13,1,92,0,204.32368265499827,,204.31199245600146,204.32368265499827,205.30456265500106,205.30456265500106,205.32249199500075,206.1146691229951,l,0.8015748220059322,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,93,2,13,l,0.8399237570120022,None,13,2,93,1,206.1299405979953,,206.11962055199547,206.1299405979953,207.1133203460049,207.1133203460049,207.12439733400242,207.95753970100486,l,0.8399237570120022,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,94,3,13,t,1.9491770330059808,None,13,3,94,4,207.97342936499626,,207.96229390600638,207.97342936499626,208.95425352599705,208.95425352599705,208.9717466639995,210.92343366899877,t,1.9491770330059808,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,95,4,13,t,4.186445772007573,None,13,4,95,5,210.9415167249972,,210.92850387499493,210.9415167249972,211.92185980999784,211.92185980999784,211.95421372099372,216.1191726560064,t,4.186445772007573,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,96,5,13,l,5.54743901299662,None,13,5,96,6,216.13588698400417,,216.12461922000512,216.13588698400417,217.1116855099972,217.1116855099972,217.15432494599372,222.6629496270034,l,5.54743901299662,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,97,6,13,t,1.419441679987358,None,13,6,97,3,222.6762896480068,,222.667030408993,222.6762896480068,223.6624240700039,223.6624240700039,223.68763718100672,225.08983371700742,t,1.419441679987358,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
