delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Beep.started,sound_1.started,sound_1.stopped,Beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,204,0,17,space,1.024203322995163,None,46,1,[1.251443761997507],[1.2514838979986962],17,0,204,10,877.800701893997,,877.7900026119969,877.800701893997,878.7837167339967,878.7837167339967,878.791570731999,879.8215187129972,space,1.024203322995163,None,879.8220336520026,880.222906793668,880.526326895997,880.5097957429971,880.5104804660004,880.526326895997,880.526326895997,880.526326895997,881.7788782990028,46,1,[1.251443761997507],[1.2514838979986962],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,205,1,17,space,0.4057791669983999,None,16,1,[0.9435247630026424],[0.9435370170031092],17,1,205,8,881.7859838099976,,881.7793006610009,881.7859838099976,882.7727678709998,882.7727678709998,882.7830390199961,883.1853810629982,space,0.4057791669983999,None,883.1859441720007,883.8888315266634,884.2034033169984,884.1778358219963,884.1786240450019,884.2034033169984,884.2034033169984,884.2034033169984,885.1491671839976,16,1,[0.9435247630026424],[0.9435370170031092],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,400,unexp,206,2,17,space,0.14639260499825468,None,36,1,[2.51182372400217],[2.511841291001474],17,2,206,0,885.1562047710031,,885.1494708050013,885.1562047710031,886.1396533919979,886.1396533919979,886.1500962490027,886.2927748410002,space,0.14639260499825468,None,886.2933479089988,886.3997197776664,886.7022945860008,886.686551853003,886.6872445549961,886.7022945860008,886.7022945860008,886.7022945860008,889.215848339998,36,1,[2.51182372400217],[2.511841291001474],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,207,3,17,space,0.2847001909976825,None,35,1,[1.1774855949988705],[1.1774994369989145],17,3,207,9,889.2221534689961,,889.2160990039993,889.2221534689961,890.206797081999,890.206797081999,890.2163825750031,890.5020447010029,space,0.2847001909976825,None,890.5026311979964,890.6077328736685,890.9128982469992,890.895694425999,890.8968145679974,890.9128982469992,890.9128982469992,890.9128982469992,892.091652572999,35,1,[1.1774855949988705],[1.1774994369989145],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,208,4,17,space,0.9445714059984311,None,7,1,[1.1333765109957312],[1.133393061994866],17,4,208,5,892.1005547890018,,892.0919464089966,892.1005547890018,893.0908349590027,893.0908349590027,893.0908349590027,894.0498363119987,space,0.9445714059984311,None,894.0507106700024,894.7496062646644,895.0544509579995,895.0364046989998,895.0371930129986,895.0544509579995,895.0544509579995,895.0544509579995,896.1893407210009,7,1,[1.1333765109957312],[1.133393061994866],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,209,5,17,space,0.46760711000388255,None,225,1,[2.4135291670027073],[2.413545146002434],17,5,209,6,896.1967561769998,,896.1896413579962,896.1967561769998,897.1830781660028,897.1830781660028,897.1902025640011,897.6530644450031,space,0.46760711000388255,None,897.653751056001,897.7567374266694,898.0617501300003,898.0432820939968,898.0441088700027,898.0617501300003,898.0617501300003,898.0617501300003,900.4763948780019,225,1,[2.4135291670027073],[2.413545146002434],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,210,6,17,space,1.8856814940008917,None,16,1,[2.917883427995548],[2.9178939679986797],17,6,210,4,900.485107870998,,900.4766695819999,900.485107870998,901.4731061330021,901.4731061330021,901.4829690159968,903.3681998320026,space,1.8856814940008917,None,903.3688128930007,903.772953050666,904.0775225320031,904.0603534429974,904.0610778839982,904.0775225320031,904.0775225320031,904.0775225320031,906.9969421339993,16,1,[2.917883427995548],[2.9178939679986797],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,211,7,17,space,0.36894063399813604,None,48,1,[2.190114006996737],[2.1901333469941164],17,7,211,11,907.0040940899999,,906.9973081930002,907.0040940899999,907.9892320099971,907.9892320099971,907.9998650249981,908.3681048360013,space,0.36894063399813604,None,908.3686612910024,909.0726589186636,909.3765053699972,909.3593146639978,909.3600219360014,909.3765053699972,909.3765053699972,909.3765053699972,911.5682776859976,48,1,[2.190114006996737],[2.1901333469941164],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,400,unexp,212,8,17,space,0.33804727900133,None,18,1,[2.1231956019983045],[2.123208163997333],17,8,212,1,911.5745019629976,,911.5685188860007,911.5745019629976,912.5660704580005,912.5660704580005,912.5726106799993,912.9103004260032,space,0.33804727900133,None,912.910825580002,913.3165992816687,913.6175748109963,913.6031460230006,913.603861718002,913.6175748109963,913.6175748109963,913.6175748109963,915.7417668589987,18,1,[2.1231956019983045],[2.123208163997333],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,213,9,17,space,1.06997478500125,None,42,1,[2.867450341997028],[2.867460488996585],17,9,213,7,915.7491474470007,,915.7420115760033,915.7491474470007,916.7391119989989,916.7391119989989,916.7391119989989,917.8177979169996,space,1.06997478500125,None,917.8183574759969,918.2228470826633,918.526596183001,918.5097218070005,918.5104023070016,918.526596183001,918.526596183001,918.526596183001,921.3956204409988,42,1,[2.867450341997028],[2.867460488996585],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,400,unexp,214,10,17,space,0.9953361290026805,None,63,1,[3.370050536002964],[3.370062254005461],17,10,214,2,921.4034117560004,,921.3959222330013,921.4034117560004,922.3889237539988,922.3889237539988,922.3999272939982,923.3916855839998,space,0.9953361290026805,None,923.3922346809995,924.0992359936683,924.4029817289993,924.3857035269975,924.3863757840008,924.4029817289993,924.4029817289993,924.4029817289993,927.7742248110007,63,1,[3.370050536002964],[3.370062254005461],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,215,11,17,space,0.41973539700120455,None,188,1,[3.0237350269962917],[3.023749494997901],17,11,215,3,927.7827189309974,,927.774470204,927.7827189309974,928.7719960920003,928.7719960920003,928.7719960920003,929.20163435,space,0.41973539700120455,None,929.2022278149961,929.3064751496679,929.6101908290002,929.5932129810026,929.5939224920003,929.6101908290002,929.6101908290002,929.6101908290002,932.6348339019969,188,1,[3.0237350269962917],[3.023749494997901],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,216,0,18,space,0.37119279799662763,None,222,1,[2.014281100993685],[2.014292142994236],18,0,216,11,932.6414790859999,,932.6350780049979,932.6414790859999,933.6335160259987,933.6335160259987,933.6401455450032,934.0089010469965,space,0.37119279799662763,None,934.0094435259962,934.7160569616647,935.0376000160031,935.018431206001,935.0191458979971,935.0376000160031,935.0376000160031,935.0376000160031,937.0528839420003,222,1,[2.014281100993685],[2.014292142994236],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,400,unexp,217,1,18,space,0.45885160099714994,None,342,1,[2.698861944001692],[2.698872777997167],18,1,217,1,937.0652386619986,,937.0531374240018,937.0652386619986,938.0495084529975,938.0495084529975,938.0566564769979,938.5174365209969,space,0.45885160099714994,None,938.5179888979983,938.922402722663,939.2261706569989,939.2092779520026,939.2099491359986,939.2261706569989,939.2261706569989,939.2261706569989,941.9260056499988,342,1,[2.698861944001692],[2.698872777997167],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,218,2,18,space,0.26185479199921247,None,189,1,[3.269504384996253],[3.2695173409956624],18,2,218,6,941.9340989929988,,941.9262368319978,941.9340989929988,942.9219183250025,942.9219183250025,942.932428553002,943.1914538979981,space,0.26185479199921247,None,943.1920149139987,943.299273482666,943.6021749770007,943.5854717690017,943.5861724639981,943.6021749770007,943.6021749770007,943.6021749770007,946.8726739179983,189,1,[3.269504384996253],[3.2695173409956624],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,219,3,18,space,0.41706666100071743,None,344,1,[3.437267156004964],[3.437279991005198],18,3,219,10,946.8789078109985,,946.8729082389982,946.8789078109985,947.8655563290013,947.8655563290013,947.8720989860012,948.2846223250017,space,0.41706666100071743,None,948.2851929440003,948.6879761026687,948.990650710999,948.9746590700015,948.9753743359979,948.990650710999,948.990650710999,948.990650710999,952.429261983998,344,1,[3.437267156004964],[3.437279991005198],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,220,4,18,space,0.4473960659961449,None,543,1,[1.821604582000873],[1.8216166150014033],18,4,220,3,952.4359231619965,,952.4296519589989,952.4359231619965,953.4220663789965,953.4220663789965,953.432307643001,953.8743675549995,space,0.4473960659961449,None,953.875038113998,953.9822470236652,954.2844132579994,954.268883857003,954.2696475049961,954.2844132579994,954.2844132579994,954.2844132579994,956.1070153909968,543,1,[1.821604582000873],[1.8216166150014033],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,221,5,18,space,0.3940870329970494,None,222,1,[2.1856200190013624],[2.1856321550003486],18,5,221,8,956.1158426309994,,956.1072571379991,956.1158426309994,957.1058757339997,957.1058757339997,957.1058757339997,957.5089979650002,space,0.3940870329970494,None,957.5095933319972,958.2160508156633,958.5192145990004,958.5026784529982,958.5034043749984,958.5192145990004,958.5192145990004,958.5192145990004,960.7058604889971,222,1,[2.1856200190013624],[2.1856321550003486],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,222,6,18,space,0.2813236299989512,None,353,1,[1.7870470800044131],[1.7870609660021728],18,6,222,7,960.715458644001,,960.706098900002,960.715458644001,961.7057313089972,961.7057313089972,961.7057313089972,961.991301797003,space,0.2813236299989512,None,961.9918702610012,962.3997221856664,962.7017367049993,962.685296484,962.6859979340006,962.7017367049993,962.7017367049993,962.7017367049993,964.489879822002,353,1,[1.7870470800044131],[1.7870609660021728],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,400,unexp,223,7,18,space,0.25786552199861035,None,111,1,[2.0465575359994546],[2.046573175000958],18,7,223,2,964.4993569069993,,964.4901362050005,964.4993569069993,965.4928490370003,965.4928490370003,965.4928490370003,965.7594030800028,space,0.25786552199861035,None,965.7599744079998,966.4663049076664,966.7690632320009,966.7522720959969,966.7530467000033,966.7690632320009,966.7690632320009,966.7690632320009,968.8170294239972,111,1,[2.0465575359994546],[2.046573175000958],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
