thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
63,0,63,[-0.38222222222222224],[0.13444444444444445],[1],[0],[0],[1.272826262000308],['target'],63,0,63,0,107.40312710899889,,5,107.39067748299931,107.40312710899889,107.40312710899889,0.017148429000371834,108.66421393400014,[-0.38222222222222224],[0.13444444444444445],[1],[0],[0],[1.272826262000308],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
64,0,64,[0.3055555555555556],[0.008888888888888889],[1],[0],[0],[1.2735435190006683],['target'],64,0,64,0,108.71036739599731,,10,108.69405441199706,108.71036739599731,108.71036739599731,0.029620584999065613,109.96810802699838,[0.3055555555555556],[0.008888888888888889],[1],[0],[0],[1.2735435190006683],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
65,0,65,[0.0033333333333333335],[-0.29],[1],[0],[0],[1.163321932002873],['target'],65,0,65,0,110.01525110699731,,10,109.99771839099776,110.01525110699731,110.01525110699731,0.029370919000939466,111.1615195489976,[0.0033333333333333335],[-0.29],[1],[0],[0],[1.163321932002873],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
66,0,66,[0.2866666666666667],[-0.20444444444444446],[1],[0],[0],[1.2600620920020447],['target'],66,0,66,0,111.18770641099763,,5,111.17622985900016,111.18770641099763,111.18770641099763,0.014514538001094479,112.43689333099974,[0.2866666666666667],[-0.20444444444444446],[1],[0],[0],[1.2600620920020447],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
67,0,67,[0.3977777777777778],[0.47],[1],[0],[0],[1.59623806899981],['target'],67,0,67,0,112.46738675899906,,5,112.45459610000034,112.46738675899906,112.46738675899906,0.017532347999804188,114.05141834700044,[0.3977777777777778],[0.47],[1],[0],[0],[1.59623806899981],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
68,0,68,[-0.18222222222222223],[0.41555555555555557],[1],[0],[0],[2.5625497330001963],['target'],68,0,68,0,114.10101225999824,,10,114.08285067899851,114.10101225999824,114.10101225999824,0.031210559001920046,116.64589182999771,[-0.18222222222222223],[0.41555555555555557],[1],[0],[0],[2.5625497330001963],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
69,0,69,[-0.042222222222222223],[0.09777777777777778],[1],[0],[0],[1.472581927999272],['target'],69,0,69,0,116.68972075199781,,10,116.67379491799875,116.68972075199781,116.68972075199781,0.02764456499789958,118.14726828699713,[-0.042222222222222223],[0.09777777777777778],[1],[0],[0],[1.472581927999272],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
70,0,70,[-0.044444444444444446],[0.44666666666666666],[1],[0],[0],[1.6485448679995898],['target'],70,0,70,0,118.19085925499894,,10,118.17521620999833,118.19085925499894,118.19085925499894,0.027617649000603706,119.82426764499905,[-0.044444444444444446],[0.44666666666666666],[1],[0],[0],[1.6485448679995898],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
71,0,71,[-0.4888888888888889],[0.13666666666666666],[1],[0],[0],[1.858437763999973],['target'],71,0,71,0,119.8693959259981,,10,119.85272726199764,119.8693959259981,119.8693959259981,0.028247559999726946,121.71182786999998,[-0.4888888888888889],[0.13666666666666666],[1],[0],[0],[1.858437763999973],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
72,0,72,[-0.05555555555555555],[0.39666666666666667],[1],[0],[0],[1.378653938001662],['target'],72,0,72,0,121.73847803099852,,5,121.72684814400054,121.73847803099852,121.73847803099852,0.014798437001445564,123.10621303600055,[-0.05555555555555555],[0.39666666666666667],[1],[0],[0],[1.378653938001662],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
73,0,73,[0.2611111111111111],[0.2777777777777778],[1],[0],[0],[2.7513704269986192],['target'],73,0,73,0,123.15316651099783,,10,123.137577305999,123.15316651099783,123.15316651099783,0.031156590001046425,125.88940526299848,[0.2611111111111111],[0.2777777777777778],[1],[0],[0],[2.7513704269986192],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
74,0,74,[-0.4533333333333333],[-0.3622222222222222],[1],[0],[0],[2.1297163460003503],['target'],74,0,74,0,125.91862589499942,,5,125.90669891599828,125.91862589499942,125.91862589499942,0.01707075399826863,128.03700704099901,[-0.4533333333333333],[-0.3622222222222222],[1],[0],[0],[2.1297163460003503],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
75,0,75,[0.058888888888888886],[0.2788888888888889],[1],[0],[0],[2.1120321260023047],['target'],75,0,75,0,128.08358785999735,,10,128.0677673609971,128.08358785999735,128.08358785999735,0.030547372000000905,130.1807360669991,[0.058888888888888886],[0.2788888888888889],[1],[0],[0],[2.1120321260023047],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
76,0,76,[-0.43777777777777777],[-0.16333333333333333],[1],[0],[0],[1.4354276090016356],['target'],76,0,76,0,130.22606655100026,,10,130.20871098600037,130.22606655100026,130.22606655100026,0.027756699000747176,131.64461973799916,[-0.43777777777777777],[-0.16333333333333333],[1],[0],[0],[1.4354276090016356],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
77,0,77,[0.42333333333333334],[-0.06333333333333334],[1],[0],[0],[1.9071552390014403],['target'],77,0,77,0,131.68886971399843,,10,131.67313778199969,131.68886971399843,131.68886971399843,0.028340266999293817,133.58108611599891,[0.42333333333333334],[-0.06333333333333334],[1],[0],[0],[1.9071552390014403],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
78,0,78,[-0.28888888888888886],[0.25],[1],[0],[0],[1.4779893679988163],['target'],78,0,78,0,133.62536509499841,,10,133.60939234599937,133.62536509499841,133.62536509499841,0.028070864002074813,135.0877605709975,[-0.28888888888888886],[0.25],[1],[0],[0],[1.4779893679988163],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
79,0,79,[-0.4488888888888889],[0.42777777777777776],[1],[0],[0],[1.4045888940017903],['target'],79,0,79,0,135.13156861199968,,10,135.11531188299705,135.13156861199968,135.13156861199968,0.027395899000111967,136.52039278299708,[-0.4488888888888889],[0.42777777777777776],[1],[0],[0],[1.4045888940017903],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
80,0,80,[0.2],[-0.43444444444444447],[1],[0],[0],[2.5562661920012033],['target'],80,0,80,0,136.5650554169988,,10,136.54933093,136.5650554169988,136.5650554169988,0.02871947699895827,139.1060089499988,[0.2],[-0.43444444444444447],[1],[0],[0],[2.5562661920012033],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
81,0,81,[-0.3055555555555556],[0.38333333333333336],[1],[0],[0],[1.3708444660005625],['target'],81,0,81,0,139.15476685499743,,10,139.13517296499776,139.15476685499743,139.15476685499743,0.02899070599960396,140.50651375099915,[-0.3055555555555556],[0.38333333333333336],[1],[0],[0],[1.3708444660005625],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
82,0,82,[-0.016666666666666666],[0.20222222222222222],[1],[0],[0],[1.1507072890017298],['target'],82,0,82,0,140.55112680599996,,10,140.53497791299742,140.55112680599996,140.55112680599996,0.028252082000108203,141.68655373199726,[-0.016666666666666666],[0.20222222222222222],[1],[0],[0],[1.1507072890017298],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
83,0,83,[0.46555555555555556],[0.4688888888888889],[1],[0],[0],[2.1287133789992367],['target'],83,0,83,0,141.71936228999766,,5,141.70696555500035,141.71936228999766,141.71936228999766,0.020099471999856178,143.83630433099825,[0.46555555555555556],[0.4688888888888889],[1],[0],[0],[2.1287133789992367],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
84,0,84,[-0.015555555555555555],[-0.06777777777777778],[1],[0],[0],[1.7628573589972802],['target'],84,0,84,0,143.8688348830001,,5,143.85692962499888,143.8688348830001,143.8688348830001,0.02037212799768895,145.62026059199707,[-0.015555555555555555],[-0.06777777777777778],[1],[0],[0],[1.7628573589972802],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
85,0,85,[0.011111111111111112],[-0.06555555555555556],[1],[0],[0],[1.199888244002068],['target'],85,0,85,0,145.64632387799793,,5,145.635014599,145.64632387799793,145.64632387799793,0.014611049999075476,146.83543011299844,[0.011111111111111112],[-0.06555555555555556],[1],[0],[0],[1.199888244002068],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
86,0,86,[0.4444444444444444],[-0.4166666666666667],[1],[0],[0],[2.0057417690004513],['target'],86,0,86,0,146.88197318499806,,10,146.8663638629987,146.88197318499806,146.88197318499806,0.030745131000003312,148.87264009999853,[0.4444444444444444],[-0.4166666666666667],[1],[0],[0],[2.0057417690004513],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
87,0,87,[-0.06],[-0.12111111111111111],[1],[0],[0],[1.4654554810003901],['target'],87,0,87,0,148.90165684000021,,5,148.88900599299814,148.90165684000021,148.90165684000021,0.016116116999910446,150.35502398699828,[-0.06],[-0.12111111111111111],[1],[0],[0],[1.4654554810003901],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
88,0,88,[-0.4588888888888889],[-0.2633333333333333],[1],[0],[0],[1.6140620980004314],['target'],88,0,88,0,150.38501926800018,,5,150.37270007299958,150.38501926800018,150.38501926800018,0.017469414000515826,151.9875216170003,[-0.4588888888888889],[-0.2633333333333333],[1],[0],[0],[1.6140620980004314],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
89,0,89,[-0.042222222222222223],[0.42333333333333334],[1],[0],[0],[1.5854220139990503],['target'],89,0,89,0,152.03979005499787,,10,152.02169392299766,152.03979005499787,152.03979005499787,0.03389795399925788,153.60784454299937,[-0.042222222222222223],[0.42333333333333334],[1],[0],[0],[1.5854220139990503],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
90,0,90,[-0.4211111111111111],[0.3055555555555556],[1],[0],[0],[1.2953727909989539],['target'],90,0,90,0,153.66499901099814,,10,153.64272328600055,153.66499901099814,153.66499901099814,0.03468156799863209,154.9384756010004,[-0.4211111111111111],[0.3055555555555556],[1],[0],[0],[1.2953727909989539],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
91,0,91,[0.41555555555555557],[0.46555555555555556],[1],[0],[0],[3.1028525459987577],['target'],91,0,91,0,154.9669183119986,,5,154.9535892319982,154.9669183119986,154.9669183119986,0.01496155599670601,158.05703863999952,[0.41555555555555557],[0.46555555555555556],[1],[0],[0],[3.1028525459987577],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
92,0,92,[0.21555555555555556],[-0.2911111111111111],[1],[0],[0],[2.0073659760018927],['target'],92,0,92,0,158.1049398599971,,10,158.08912391400008,158.1049398599971,158.1049398599971,0.03187508300106856,160.09710302500025,[0.21555555555555556],[-0.2911111111111111],[1],[0],[0],[2.0073659760018927],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
93,0,93,[-0.31333333333333335],[0.17888888888888888],[1],[0],[0],[1.464415418999124],['target'],93,0,93,0,160.14077959399947,,10,160.12416042399855,160.14077959399947,160.14077959399947,0.026872703001572518,161.58912633,[-0.31333333333333335],[0.17888888888888888],[1],[0],[0],[1.464415418999124],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
94,0,94,[-0.3511111111111111],[0.22666666666666666],[1],[0],[0],[0.788266144998488],['target'],94,0,94,0,161.61806163599977,,5,161.6053230180005,161.61806163599977,161.61806163599977,0.01601301200207672,162.39416896200055,[-0.3511111111111111],[0.22666666666666666],[1],[0],[0],[0.788266144998488],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
95,0,95,[0.3422222222222222],[0.37444444444444447],[1],[0],[0],[1.4427671840021503],['target'],95,0,95,0,162.42357922500014,,5,162.41040455399707,162.42357922500014,162.42357922500014,0.016060379002738046,163.8538882899993,[0.3422222222222222],[0.37444444444444447],[1],[0],[0],[1.4427671840021503],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
96,0,96,[-0.11777777777777777],[0.29333333333333333],[1],[0],[0],[1.1978294500004267],['target'],96,0,96,0,163.88546334700004,,5,163.87292685099965,163.88546334700004,163.88546334700004,0.018829374999768334,165.07121461499992,[-0.11777777777777777],[0.29333333333333333],[1],[0],[0],[1.1978294500004267],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
97,0,97,[0.33555555555555555],[0.15333333333333332],[1],[0],[0],[1.2187944580000476],['target'],97,0,97,0,165.098650508,,5,165.08589164599834,165.098650508,165.098650508,0.014523890997224953,166.30514460199993,[0.33555555555555555],[0.15333333333333332],[1],[0],[0],[1.2187944580000476],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
98,0,98,[0.36666666666666664],[0.31222222222222223],[1],[0],[0],[1.131478764997155],['target'],98,0,98,0,166.33449452999776,,5,166.32147003099817,166.33449452999776,166.33449452999776,0.01615845500055002,167.4535951129983,[0.36666666666666664],[0.31222222222222223],[1],[0],[0],[1.131478764997155],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
99,0,99,[0.13333333333333333],[0.21444444444444444],[1],[0],[0],[2.317276863999723],['target'],99,0,99,0,167.49906245199963,,10,167.4827599019991,167.49906245199963,167.49906245199963,0.028854811000201153,169.8005579319979,[0.13333333333333333],[0.21444444444444444],[1],[0],[0],[2.317276863999723],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
100,0,100,[-0.42777777777777776],[0.3411111111111111],[1],[0],[0],[1.7079067650010984],['target'],100,0,100,0,169.8485130079971,,10,169.8298928740005,169.8485130079971,169.8485130079971,0.029077374998450978,171.53829004900035,[-0.42777777777777776],[0.3411111111111111],[1],[0],[0],[1.7079067650010984],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
101,0,101,[0.41888888888888887],[-0.22555555555555556],[1],[0],[0],[1.6344445300019288],['target'],101,0,101,0,171.56594974499967,,5,171.55418466699848,171.56594974499967,171.56594974499967,0.015715900997747667,173.1892606049987,[0.41888888888888887],[-0.22555555555555556],[1],[0],[0],[1.6344445300019288],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
102,0,102,[-0.17555555555555555],[0.2088888888888889],[1],[0],[0],[1.246874858999945],['target'],102,0,102,0,173.21701217299778,,5,173.20556151100027,173.21701217299778,173.21701217299778,0.016132345001096837,174.4533574149973,[-0.17555555555555555],[0.2088888888888889],[1],[0],[0],[1.246874858999945],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
103,0,103,[-0.07],[-0.35333333333333333],[1],[0],[0],[2.1977407230006065],['target'],103,0,103,0,174.50280559599923,,10,174.48665416699805,174.50280559599923,174.50280559599923,0.033029743000952294,176.68486338599905,[-0.07],[-0.35333333333333333],[1],[0],[0],[2.1977407230006065],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
104,0,104,[0.028888888888888888],[-0.14888888888888888],[1],[0],[0],[1.3588831719971495],['target'],104,0,104,0,176.72752731199944,,10,176.71066988099847,176.72752731199944,176.72752731199944,0.025646221001807135,178.07016180499704,[0.028888888888888888],[-0.14888888888888888],[1],[0],[0],[1.3588831719971495],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
105,0,105,[-0.13333333333333333],[-0.36],[1],[0],[0],[1.5542465969992918],['target'],105,0,105,0,178.0974199659977,,5,178.08574456099814,178.0974199659977,178.0974199659977,0.01536243999726139,179.6405376699986,[-0.13333333333333333],[-0.36],[1],[0],[0],[1.5542465969992918],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
106,0,106,[0.16111111111111112],[-0.3388888888888889],[1],[0],[0],[1.156347726999229],['target'],106,0,106,0,179.6859285699975,,10,179.67027197399875,179.6859285699975,179.6859285699975,0.029562978001195006,180.82728645599855,[0.16111111111111112],[-0.3388888888888889],[1],[0],[0],[1.156347726999229],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
107,0,107,[-0.4122222222222222],[-0.4311111111111111],[1],[0],[0],[1.7942861299998185],['target'],107,0,107,0,180.87290513900007,,10,180.85584897799708,180.87290513900007,180.87290513900007,0.028337980998912826,182.6505868489985,[-0.4122222222222222],[-0.4311111111111111],[1],[0],[0],[1.7942861299998185],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
108,0,108,[0.057777777777777775],[-0.4122222222222222],[1],[0],[0],[1.309021209999628],['target'],108,0,108,0,182.69618639399778,,10,182.67988553000032,182.69618639399778,182.69618639399778,0.029089210998790804,183.98948399899746,[0.057777777777777775],[-0.4122222222222222],[1],[0],[0],[1.309021209999628],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
109,0,109,[-0.41333333333333333],[0.06888888888888889],[1],[0],[0],[1.627500233000319],['target'],109,0,109,0,184.10511479499837,,10,184.08926593499928,184.10511479499837,184.10511479499837,0.09960466999837081,185.71728739699756,[-0.41333333333333333],[0.06888888888888889],[1],[0],[0],[1.627500233000319],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
110,0,110,[0.09555555555555556],[-0.12666666666666668],[1],[0],[0],[1.6402011230020435],['target'],110,0,110,0,185.765592284999,,10,185.7475194869985,185.765592284999,185.765592284999,0.02998342199862236,187.38817665399984,[0.09555555555555556],[-0.12666666666666668],[1],[0],[0],[1.6402011230020435],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
111,0,111,[-0.10666666666666667],[-0.2311111111111111],[1],[0],[0],[1.3809470909982338],['target'],111,0,111,0,187.43270674099767,,10,187.41641406499912,187.43270674099767,187.43270674099767,0.028061965000233613,188.79784006000045,[-0.10666666666666667],[-0.2311111111111111],[1],[0],[0],[1.3809470909982338],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
112,0,112,[0.01],[0.016666666666666666],[1],[0],[0],[2.862991632999183],['target'],112,0,112,0,188.8422910070003,,10,188.82598014099858,188.8422910070003,188.8422910070003,0.02793835800184752,191.68940092299817,[0.01],[0.016666666666666666],[1],[0],[0],[2.862991632999183],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
113,0,113,[0.3],[0.06222222222222222],[1],[0],[0],[1.3077572000001965],['target'],113,0,113,0,191.71611314300026,,5,191.70468849399913,191.71611314300026,191.71611314300026,0.015107056002307218,193.0131923359986,[0.3],[0.06222222222222222],[1],[0],[0],[1.3077572000001965],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
114,0,114,[-0.11555555555555555],[0.06888888888888889],[1],[0],[0],[1.4335480949994235],['target'],114,0,114,0,193.05905858599726,,10,193.04394816999775,193.05905858599726,193.05905858599726,0.030515691003529355,194.4779284489996,[-0.11555555555555555],[0.06888888888888889],[1],[0],[0],[1.4335480949994235],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
115,0,115,[-0.41555555555555557],[0.14777777777777779],[1],[0],[0],[1.1931890359992394],['target'],115,0,115,0,194.50465387499935,,5,194.49245852899912,194.50465387499935,194.50465387499935,0.014163852996716741,195.6865322429985,[-0.41555555555555557],[0.14777777777777779],[1],[0],[0],[1.1931890359992394],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
116,0,116,[0.23666666666666666],[0.05],[1],[0],[0],[1.2213364880008157],['target'],116,0,116,0,195.73973233799916,,10,195.72169614899758,195.73973233799916,195.73973233799916,0.03489941700172494,196.94383914900027,[0.23666666666666666],[0.05],[1],[0],[0],[1.2213364880008157],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
117,0,117,[0.16111111111111112],[-0.4533333333333333],[1],[0],[0],[1.6903259150021768],['target'],117,0,117,0,196.97321445099806,,5,196.9619558819977,196.97321445099806,196.97321445099806,0.0177513659982651,198.6528761519985,[0.16111111111111112],[-0.4533333333333333],[1],[0],[0],[1.6903259150021768],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
118,0,118,[-0.2911111111111111],[-0.035555555555555556],[1],[0],[0],[1.3388190559999202],['target'],118,0,118,0,198.6850854330005,,5,198.67336728699956,198.6850854330005,198.6850854330005,0.020215919001202565,200.0128008339998,[-0.2911111111111111],[-0.035555555555555556],[1],[0],[0],[1.3388190559999202],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
119,0,119,[-0.20444444444444446],[-0.3477777777777778],[1],[0],[0],[1.498500272999081],['target'],119,0,119,0,200.05582748499728,,10,200.0395500329978,200.05582748499728,200.05582748499728,0.026589447999867843,201.53856556699975,[-0.20444444444444446],[-0.3477777777777778],[1],[0],[0],[1.498500272999081],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
120,0,120,[-0.03333333333333333],[-0.10555555555555556],[1],[0],[0],[1.4574577159983164],['target'],120,0,120,0,201.56768769100017,,5,201.55469207900023,201.56768769100017,201.56768769100017,0.015935953000735026,203.01283669499753,[-0.03333333333333333],[-0.10555555555555556],[1],[0],[0],[1.4574577159983164],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
121,0,121,[-0.18555555555555556],[0.18555555555555556],[1],[0],[0],[1.1238183249988651],['target'],121,0,121,0,203.04068876599922,,5,203.02905475700027,203.04068876599922,203.04068876599922,0.01601603200106183,204.15332368999952,[-0.18555555555555556],[0.18555555555555556],[1],[0],[0],[1.1238183249988651],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
122,0,122,[-0.36],[0.15888888888888889],[1],[0],[0],[1.1830598569977155],['target'],122,0,122,0,204.1808020569988,,5,204.16894179299925,204.1808020569988,204.1808020569988,0.015492515998630552,205.35261603599793,[-0.36],[0.15888888888888889],[1],[0],[0],[1.1830598569977155],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
123,0,123,[0.3488888888888889],[-0.29777777777777775],[1],[0],[0],[1.4698784819993307],['target'],123,0,123,0,205.40269727699706,,10,205.38464415099952,205.40269727699706,205.40269727699706,0.03177869799765176,206.8549909229987,[0.3488888888888889],[-0.29777777777777775],[1],[0],[0],[1.4698784819993307],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
124,0,124,[-0.016666666666666666],[0.06666666666666667],[1],[0],[0],[2.5770553879992804],['target'],124,0,124,0,206.9001320239986,,10,206.88396136499796,206.9001320239986,206.9001320239986,0.028792876000807155,209.46159980599987,[-0.016666666666666666],[0.06666666666666667],[1],[0],[0],[2.5770553879992804],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
125,0,125,[0.30777777777777776],[-0.3011111111111111],[1],[0],[0],[1.4579266569999163],['target'],125,0,125,0,209.4869839999992,,5,209.4758339919972,209.4869839999992,209.4869839999992,0.013983552998979576,210.934588590997,[0.30777777777777776],[-0.3011111111111111],[1],[0],[0],[1.4579266569999163],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
126,0,126,[-0.44],[-0.03],[1],[0],[0],[1.7615998809997109],['target'],126,0,126,0,210.9810172619982,,10,210.96529983599976,210.9810172619982,210.9810172619982,0.030462681999779306,212.72732332699889,[-0.44],[-0.03],[1],[0],[0],[1.7615998809997109],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
127,0,127,[-0.17333333333333334],[0.05],[1],[0],[0],[1.9520641710005293],['target'],127,0,127,0,212.77098187199954,,10,212.7545018460005,212.77098187199954,212.77098187199954,0.02698901900294004,214.70713838200027,[-0.17333333333333334],[0.05],[1],[0],[0],[1.9520641710005293],['target'],401422,001,2024-10-10_13h22.05.025,VISUALSEARCH,2024.2.1,None,2024-10-10 13h22.25.709866 +0530,
