pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,25,1,6,v,1,0.5607784829990123,None,6,1,25,1,,,,,64.32965550300105,,64.31776842,64.32965550300105,65.31479843200032,65.31479843200032,65.31479843200032,65.31479843200032,65.32230315500055,66.31461876799949,66.31461876799949,66.88242260100014,v,1,0.5607784829990123,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,26,2,6,c,1,0.5646992589990987,None,6,2,26,2,,,,,66.89327235600103,,66.88285748700036,66.89327235600103,67.88083749600082,67.88083749600082,67.88083749600082,67.88083749600082,67.88816059400051,68.88027896499989,68.88027896499989,69.45006546399964,c,1,0.5646992589990987,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,27,3,6,z,1,0.4333024729985482,None,6,3,27,3,,,,,69.46363881599973,,69.45064754899977,69.46363881599973,70.4471073069999,70.4471073069999,70.4471073069999,70.4471073069999,70.45426867700007,71.44705360199987,71.44705360199987,71.88504542800001,z,1,0.4333024729985482,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,28,0,7,x,1,0.4016599530004896,None,7,0,28,0,,,,,71.89669768500062,,71.88552854500085,71.89669768500062,72.8822589370011,72.8822589370011,72.8822589370011,72.8822589370011,72.88970364899978,73.88161851500081,73.88161851500081,74.29227417599941,x,1,0.4016599530004896,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,29,1,7,v,1,0.5040029179999692,None,7,1,29,1,,,,,74.30334245599988,,74.29293986700031,74.30334245599988,75.28774408100071,75.28774408100071,75.28774408100071,75.28774408100071,75.29706862300009,76.2885138849997,76.2885138849997,76.80233043699991,v,1,0.5040029179999692,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,30,2,7,c,1,0.618301311000323,None,7,2,30,2,,,,,76.81385731999944,,76.80280567999944,76.81385731999944,77.79761134600085,77.79761134600085,77.79761134600085,77.79761134600085,77.80416801799947,78.7971148609995,78.7971148609995,79.42484291400069,c,1,0.618301311000323,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,31,3,7,z,1,0.5427479009995295,None,7,3,31,3,,,,,79.43586050200065,,79.4254155510007,79.43586050200065,80.42159538600026,80.42159538600026,80.42159538600026,80.42159538600026,80.4318960239998,81.42190192099952,81.42190192099952,81.96874728200055,z,1,0.5427479009995295,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,32,0,8,x,1,0.6236504240005161,None,8,0,32,0,,,,,81.97986347000005,,81.96914964899952,81.97986347000005,82.9640523270009,82.9640523270009,82.9640523270009,82.9640523270009,82.97135408900067,83.96454729600009,83.96454729600009,84.59896176300026,x,1,0.6236504240005161,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,33,1,8,v,1,0.39619755300009274,None,8,1,33,1,,,,,84.61363200999949,,84.59954211900003,84.61363200999949,85.59900974499942,85.59900974499942,85.59900974499942,85.59900974499942,85.6156703050001,86.59929273300077,86.59929273300077,87.01746480499969,v,1,0.39619755300009274,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,34,2,8,c,1,0.4989197279992368,None,8,2,34,2,,,,,87.03046678899955,,87.0180708629996,87.03046678899955,88.01407296800062,88.01407296800062,88.01407296800062,88.01407296800062,88.0213615900011,89.01507050100008,89.01507050100008,89.51709261699943,c,1,0.4989197279992368,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,35,3,8,z,1,0.38831550599934417,None,8,3,35,3,,,,,89.52781582500029,,89.51763584900073,89.52781582500029,90.52165256700027,90.52165256700027,90.52165256700027,90.52165256700027,90.52165256700027,91.53085788399949,91.53085788399949,91.92316365599982,z,1,0.38831550599934417,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,36,0,9,x,1,0.6278878360008093,None,9,0,36,0,,,,,91.93389342000046,,91.9235801270006,91.93389342000046,92.92134921199977,92.92134921199977,92.92134921199977,92.92134921199977,92.93072821100031,93.9220726349995,93.9220726349995,94.56007663200035,x,1,0.6278878360008093,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,37,1,9,v,1,0.5404863029998523,None,9,1,37,1,,,,,94.57187731900012,,94.56084466900029,94.57187731900012,95.55416415400032,95.55416415400032,95.55416415400032,95.55416415400032,95.57106768300036,96.55667583000104,96.55667583000104,97.11619570100083,v,1,0.5404863029998523,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,38,2,9,c,1,0.26346473599915043,None,9,2,38,2,,,,,97.13007427199955,,97.1168081779997,97.13007427199955,98.11430393500086,98.11430393500086,98.11430393500086,98.11430393500086,98.12209854600042,99.11425701500048,99.11425701500048,99.39919187800115,c,1,0.26346473599915043,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,39,3,9,z,1,0.23319947799973306,None,9,3,39,3,,,,,99.41345791499953,,99.39978580000025,99.41345791499953,100.39725593000003,100.39725593000003,100.39725593000003,100.39725593000003,100.404847496,101.396006201001,101.396006201001,101.6330525379999,z,1,0.23319947799973306,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,40,0,10,x,1,0.6304609009985143,None,10,0,40,0,,,,,101.64660600100069,,101.63371245300004,101.64660600100069,102.6304322190008,102.6304322190008,102.6304322190008,102.6304322190008,102.63758206199964,103.6407769890011,103.6407769890011,104.27923901600116,x,1,0.6304609009985143,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,41,1,10,v,1,0.2790954669999337,None,10,1,41,1,,,,,104.29172574800032,,104.27972608799973,104.29172574800032,105.28051715400034,105.28051715400034,105.28051715400034,105.28051715400034,105.28771169299944,106.27137203500024,106.27137203500024,106.56816569799958,v,1,0.2790954669999337,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,42,2,10,c,1,0.40429158700135304,None,10,2,42,2,,,,,106.58213280200107,,106.56875929399939,106.58213280200107,107.56567072100006,107.56567072100006,107.56567072100006,107.56567072100006,107.58036293300029,108.56483900999956,108.56483900999956,108.98255000000063,c,1,0.40429158700135304,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,43,3,10,z,1,0.29909960700024385,None,10,3,43,3,,,,,108.99346378799964,,108.98303827200107,108.99346378799964,109.99635258499984,109.99635258499984,109.99635258499984,109.99635258499984,110.0144173610006,110.98422387699975,110.98422387699975,111.2991630810011,z,1,0.29909960700024385,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,44,0,11,x,1,0.8165395939995506,None,11,0,44,0,,,,,111.31124979100059,,111.29960009200113,111.31124979100059,112.29742237600112,112.29742237600112,112.29742237600112,112.29742237600112,112.3068693740006,113.31300915199972,113.31300915199972,114.1487938299997,x,1,0.8165395939995506,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,45,1,11,v,1,0.35111648599922773,None,11,1,45,1,,,,,114.1636812529996,,114.1492792780009,114.1636812529996,115.13890936200005,115.13890936200005,115.13890936200005,115.13890936200005,115.18085604599946,116.14680824900097,116.14680824900097,116.51020339100069,v,1,0.35111648599922773,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,46,2,11,c,1,0.2546235770005296,None,11,2,46,2,,,,,116.52254376400015,,116.51092980999965,116.52254376400015,117.50404007500038,117.50404007500038,117.50404007500038,117.50404007500038,117.52143617299953,118.5075770580006,118.5075770580006,118.76619070000015,c,1,0.2546235770005296,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,47,3,11,z,1,0.2446364760016877,None,11,3,47,3,,,,,118.77992815300058,,118.76680769700033,118.77992815300058,119.76426233500024,119.76426233500024,119.76426233500024,119.76426233500024,119.77251946199976,120.76425181800005,120.76425181800005,121.01991281600021,z,1,0.2446364760016877,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,48,0,12,x,1,0.5411182269999699,None,12,0,48,0,,,,,121.03305807600009,,121.02067140700092,121.03305807600009,122.01473973800057,122.01473973800057,122.01473973800057,122.01473973800057,122.03229956500036,123.01376489900031,123.01376489900031,123.56609585800106,x,1,0.5411182269999699,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,49,1,12,v,1,0.33026852299917664,None,12,1,49,1,,,,,123.57668757000101,,123.56664652200016,123.57668757000101,124.56287839800098,124.56287839800098,124.56287839800098,124.56287839800098,124.57024609700056,125.5638715540008,125.5638715540008,125.90079039800003,v,1,0.33026852299917664,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,50,2,12,c,1,0.3162097050008015,None,12,2,50,2,,,,,125.91296100200088,,125.90126883899939,125.91296100200088,126.91525179500059,126.91525179500059,126.91525179500059,126.91525179500059,126.91525179500059,127.91273402800107,127.91273402800107,128.23305136899944,c,1,0.3162097050008015,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,51,3,12,z,1,0.3291493269989587,None,12,3,51,3,,,,,128.24602398200113,,128.2335388600004,128.24602398200113,129.22971440199944,129.22971440199944,129.22971440199944,129.22971440199944,129.23677471600058,130.23202862200014,130.23202862200014,130.56888223200076,z,1,0.3291493269989587,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,52,0,13,x,1,0.5005350970004656,None,13,0,52,0,,,,,130.58563554800094,,130.56936178599972,130.58563554800094,131.56287449800038,131.56287449800038,131.56287449800038,131.56287449800038,131.58011279099992,132.57935734300008,132.57935734300008,133.08269432199995,x,1,0.5005350970004656,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,53,1,13,v,1,0.35086166800101637,None,13,1,53,1,,,,,133.09246487699966,,133.0831612990005,133.09246487699966,134.079715752001,134.079715752001,134.079715752001,134.079715752001,134.08709886500037,135.0801969590011,135.0801969590011,135.44678458899944,v,1,0.35086166800101637,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,54,2,13,c,1,0.34860641100021894,None,13,2,54,2,,,,,135.45373456900052,,135.4472772270001,135.45373456900052,136.4383289289999,136.4383289289999,136.4383289289999,136.4383289289999,136.44784936500037,137.43773888900068,137.43773888900068,137.79100869899958,c,1,0.34860641100021894,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,55,3,13,z,1,0.2240106070003094,None,13,3,55,3,,,,,137.80139044799944,,137.79148804100078,137.80139044799944,138.78860486700069,138.78860486700069,138.78860486700069,138.78860486700069,138.8126846340001,139.78284318700025,139.78284318700025,140.01540906400078,z,1,0.2240106070003094,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,56,0,14,x,1,0.6015517409996392,None,14,0,56,0,,,,,140.02572516600048,,140.01596840800084,140.02572516600048,141.0127824350002,141.0127824350002,141.0127824350002,141.0127824350002,141.01922489699973,142.0291680070004,142.0291680070004,142.63353865799945,x,1,0.6015517409996392,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,57,1,14,v,1,0.275880651000989,None,14,1,57,1,,,,,142.64454931699947,,142.63391101100024,142.64454931699947,143.6322709190008,143.6322709190008,143.6322709190008,143.6322709190008,143.64865702799943,144.63038958400102,144.63038958400102,144.915979495001,v,1,0.275880651000989,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,58,2,14,c,1,0.4912852199995541,None,14,2,58,2,,,,,144.92789863300095,,144.91653478700027,144.92789863300095,145.912771411,145.912771411,145.912771411,145.912771411,145.91995606800083,146.91370180500053,146.91370180500053,147.40907563200017,c,1,0.4912852199995541,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,59,3,14,z,1,0.25383775400041486,None,14,3,59,3,,,,,147.4199471640004,,147.40969655499975,147.4199471640004,148.40365347099942,148.40365347099942,148.40365347099942,148.40365347099942,148.41396134500064,149.41316679299962,149.41316679299962,149.6819100089997,z,1,0.25383775400041486,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,60,0,15,x,1,0.5233473309999681,None,15,0,60,0,,,,,149.69332872199993,,149.68238909200045,149.69332872199993,150.68020765599977,150.68020765599977,150.68020765599977,150.68020765599977,150.6878690020003,151.67981730300016,151.67981730300016,152.2078869729994,x,1,0.5233473309999681,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,61,1,15,v,1,0.2597878060005314,None,15,1,61,1,,,,,152.21853627699966,,152.20853547000115,152.21853627699966,153.20394946099987,153.20394946099987,153.20394946099987,153.20394946099987,153.21348682499956,154.2051372090009,154.2051372090009,154.48000895400037,v,1,0.2597878060005314,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,62,2,15,c,1,0.33800234899899806,None,15,2,62,2,,,,,154.48652754199975,,154.48046199300006,154.48652754199975,155.47027341099965,155.47027341099965,155.47027341099965,155.47027341099965,155.4801906720004,156.47048170500057,156.47048170500057,156.81553855499988,c,1,0.33800234899899806,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,63,3,15,z,1,0.24656380700071168,None,15,3,63,3,,,,,156.82735207000042,,156.81602999499955,156.82735207000042,157.81279274100052,157.81279274100052,157.81279274100052,157.81279274100052,157.82035062000068,158.8141103680009,158.8141103680009,159.0670269300008,z,1,0.24656380700071168,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,64,0,16,x,1,0.33083808600167686,None,16,0,64,0,,,,,159.07840309899984,,159.0675057240005,159.07840309899984,160.07922044800034,160.07922044800034,160.07922044800034,160.07922044800034,160.0968490489995,161.06997753500036,161.06997753500036,161.41506044200105,x,1,0.33083808600167686,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,65,1,16,v,1,0.3460649460012064,None,16,1,65,1,,,,,161.4276390039995,,161.41557340100007,161.4276390039995,162.4129521470004,162.4129521470004,162.4129521470004,162.4129521470004,162.42054052599997,163.41279688000031,163.41279688000031,163.76569395099978,v,1,0.3460649460012064,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,66,2,16,c,1,0.34074301199871115,None,16,2,66,2,,,,,163.77868227200088,,163.76628993899976,163.77868227200088,164.763099187001,164.763099187001,164.763099187001,164.763099187001,164.7706738859997,165.76489895800114,165.76489895800114,166.1148649580009,c,1,0.34074301199871115,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,67,3,16,z,1,0.29406882200055406,None,16,3,67,3,,,,,166.12519981200057,,166.1152791830009,166.12519981200057,167.11185186900002,167.11185186900002,167.11185186900002,167.11185186900002,167.11990243400032,168.11324031000004,168.11324031000004,168.41765578800005,z,1,0.29406882200055406,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,68,0,17,x,1,0.4027183980015252,None,17,0,68,0,,,,,168.42856914500044,,168.41808119800044,168.42856914500044,169.41260578999936,169.41260578999936,169.41260578999936,169.41260578999936,169.41987760499978,170.42882111400104,170.42882111400104,170.84122329800084,x,1,0.4027183980015252,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,69,1,17,v,1,0.2912023160006356,None,17,1,69,1,,,,,170.8525454640003,,170.8417475589995,170.8525454640003,171.8369687079994,171.8369687079994,171.8369687079994,171.8369687079994,171.84638149800048,172.83658580100018,172.83658580100018,173.13181052000073,v,1,0.2912023160006356,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,70,2,17,c,1,0.3189133839987335,None,17,2,70,2,,,,,173.14401821499996,,173.13228663100017,173.14401821499996,174.12925847000042,174.12925847000042,174.12925847000042,174.12925847000042,174.13674256800005,175.13065067000025,175.13065067000025,175.4530911010006,c,1,0.3189133839987335,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,71,3,17,z,1,0.2481795610001427,None,17,3,71,3,,,,,175.46531524199963,,175.45372763100022,175.46531524199963,176.45341726399965,176.45341726399965,176.45341726399965,176.45341726399965,176.46283265700004,177.4624566599996,177.4624566599996,177.7157298759994,z,1,0.2481795610001427,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,72,0,18,x,1,0.34491742299906036,None,18,0,72,0,,,,,177.72704666900063,,177.7162208160007,177.72704666900063,178.712465179,178.712465179,178.712465179,178.712465179,178.71962454999993,179.71292293400074,179.71292293400074,180.06475449699974,x,1,0.34491742299906036,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,73,1,18,v,1,0.30110296400016523,None,18,1,73,1,,,,,180.07448708800075,,180.06517301799977,180.07448708800075,181.06270585399943,181.06270585399943,181.06270585399943,181.06270585399943,181.0696757530004,182.06363640600102,182.06363640600102,182.3678347010009,v,1,0.30110296400016523,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,74,2,18,c,1,0.3730594690005091,None,18,2,74,2,,,,,182.3786949080004,,182.3684142660004,182.3786949080004,183.36296790100096,183.36296790100096,183.36296790100096,183.36296790100096,183.37014737900063,184.3622192290004,184.3622192290004,184.74881456299954,c,1,0.3730594690005091,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,75,3,18,z,1,0.24232233600014297,None,18,3,75,3,,,,,184.76041735299987,,184.74929056700057,184.76041735299987,185.745662790001,185.745662790001,185.745662790001,185.745662790001,185.75279944500107,186.74546086100054,186.74546086100054,187.00134220600012,z,1,0.24232233600014297,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,76,0,19,x,1,0.5127192849995481,None,19,0,76,0,,,,,187.01231180000104,,187.00175712300006,187.01231180000104,188.01184654200006,188.01184654200006,188.01184654200006,188.01184654200006,188.0290749320011,188.9970823599997,188.9970823599997,189.51815257700036,x,1,0.5127192849995481,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,77,1,19,v,1,0.30003395499988983,None,19,1,77,1,,,,,189.54566764800074,,189.5186371990003,189.54566764800074,190.51153664900085,190.51153664900085,190.51153664900085,190.51153664900085,190.53526630499982,191.52897993499937,191.52897993499937,191.83247171999938,v,1,0.30003395499988983,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,78,2,19,c,1,0.2828029720003542,None,19,2,78,2,,,,,191.84411898899998,,191.83312764199945,191.84411898899998,192.82879290500023,192.82879290500023,192.82879290500023,192.82879290500023,192.83592047099955,193.82960314500087,193.82960314500087,194.11607014000037,c,1,0.2828029720003542,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,79,3,19,z,1,0.2704913649995433,None,19,3,79,3,,,,,194.12823342900083,,194.1167139450008,194.12823342900083,195.111385608001,195.111385608001,195.111385608001,195.111385608001,195.1193299480001,196.11427669600016,196.11427669600016,196.39680957100063,z,1,0.2704913649995433,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,80,0,20,x,1,0.2569904259999021,None,20,0,80,0,,,,,196.40700265800115,,196.3973078479994,196.40700265800115,197.39576592900085,197.39576592900085,197.39576592900085,197.39576592900085,197.40283522800019,198.3880958310001,198.3880958310001,198.64952981699935,x,1,0.2569904259999021,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,81,1,20,v,1,0.2764919759993063,None,20,1,81,1,,,,,198.66231987799983,,198.65001282199955,198.66231987799983,199.64634131899948,199.64634131899948,199.64634131899948,199.64634131899948,199.65377791900028,200.66191176600114,200.66191176600114,200.94342617800066,v,1,0.2764919759993063,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,82,2,20,c,1,0.21433874099966488,None,20,2,82,2,,,,,200.95574806399964,,200.94399798599989,200.95574806399964,201.9376734870002,201.9376734870002,201.9376734870002,201.9376734870002,201.980045581,202.9629186279999,202.9629186279999,203.18108443700112,c,1,0.21433874099966488,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,83,3,20,z,1,0.11573397500069404,None,20,3,83,3,,,,,203.1914895760001,,203.1814548780003,203.1914895760001,204.1788635060002,204.1788635060002,204.1788635060002,204.1788635060002,204.186418452,205.1788397700002,205.1788397700002,205.30114747600055,z,1,0.11573397500069404,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,84,0,21,x,1,0.37592355400011,None,21,0,84,0,,,,,205.32790209700033,,205.3015644420011,205.32790209700033,206.2961762750001,206.2961762750001,206.2961762750001,206.2961762750001,206.34604159800074,207.2976936619998,207.2976936619998,207.68367142500028,x,1,0.37592355400011,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
150,v,85,1,21,v,1,0.27304327199999534,None,21,1,85,1,,,,,207.69749257500007,,207.68414542500068,207.69749257500007,208.6786337350004,208.6786337350004,208.6786337350004,208.6786337350004,208.69648371199946,209.68673248699997,209.68673248699997,209.9661684929997,v,1,0.27304327199999534,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
50,c,86,2,21,c,1,0.30091630200149666,None,21,2,86,2,,,,,209.97810396100067,,209.96664212500036,209.97810396100067,210.96220734500093,210.96220734500093,210.96220734500093,210.96220734500093,210.97030304600048,211.97999325800083,211.97999325800083,212.28959974899954,c,1,0.30091630200149666,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-150,z,87,3,21,z,1,0.22946828499880212,None,21,3,87,3,,,,,212.30069013499997,,212.29007286399974,212.30069013499997,213.286030493,213.286030493,213.286030493,213.286030493,213.29612405900116,214.2871409670006,214.2871409670006,214.5196495979999,z,1,0.22946828499880212,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
-50,x,88,0,22,x,1,0.2565235370002483,None,22,0,88,0,,,,,214.53107826999985,,214.52016830700086,214.53107826999985,215.51228654400074,215.51228654400074,215.51228654400074,215.51228654400074,215.5297709839997,216.52810989799946,216.52810989799946,216.79891115600003,x,1,0.2565235370002483,None,,,,,085369,001,2024-10-14_17h59.26.468,MotorSequenceLearning,2024.2.1,81.93251805026416,2024-10-14 17h59.39.582131 +0530,
